Time,Input,MACD,Signal,Histogram
2018-08-03T13:00:00,1049.055,1.2596598735326552,0.8013568087956069,0.4583030647370483
2018-08-03T13:15:00,1050.709,1.532731681443238,0.9476317833251331,0.5850998981181048
2018-08-03T13:30:00,1051.045,1.7553911589966447,1.1091836584594355,0.6462075005372092
2018-08-03T13:45:00,1050.921,1.90140902268422,1.2676287313043924,0.6337802913798276
2018-08-03T14:00:00,1050.592,1.9701497165035562,1.4081329283442252,0.562016788159331
2018-08-03T14:15:00,1052.122,2.116782902708337,1.5498629232170476,0.5669199794912896
2018-08-03T14:30:00,1051.717,2.177884437706325,1.675467226114903,0.502417211591422
2018-08-03T14:45:00,1051.692,2.199549319674361,1.7802836448267947,0.41926567484756627
2018-08-03T15:00:00,1051.919,2.208863403275245,1.8659995965164848,0.3428638067587604
2018-08-03T15:15:00,1051.298,2.1447618882198185,1.9217520548571516,0.2230098333626669
2018-08-03T15:30:00,1050.030,1.9751335007647413,1.9324283440386696,0.04270515672607167
2018-08-03T15:45:00,1050.150,1.8285429292448043,1.9116512610798966,-0.08310833183509225
2018-08-03T16:00:00,1050.402,1.711614984433254,1.871644005750568,-0.1600290213173141
2018-08-03T16:15:00,1049.606,1.5407247192501927,1.805460148450493,-0.26473542920030035
2018-08-03T16:30:00,1048.922,1.3377290951584655,1.7119139377920876,-0.37418484263362206
2018-08-03T16:45:00,1048.591,1.1382493333958337,1.5971810169128369,-0.4589316835170032
2018-08-03T17:00:00,1048.304,0.9470780657093201,1.4671604266721334,-0.5200823609628134
2018-08-03T17:15:00,1048.658,0.8126650282515584,1.3362613469880185,-0.5235963187364601
2018-08-03T17:30:00,1049.083,0.7297152959824871,1.2149521367869123,-0.4852368408044252
2018-08-03T17:45:00,1048.711,0.6283867719062073,1.0976390638107714,-0.4692522919045641
2018-08-03T18:00:00,1048.928,0.5579228686672195,0.989695824782061,-0.43177295611484146
2018-08-03T18:15:00,1049.066,0.5065939924729719,0.8930754583202432,-0.3864814658472713
2018-08-03T18:30:00,1049.389,0.4847624811500282,0.8114128628862002,-0.326650381736172
2018-08-03T18:45:00,1049.154,0.4445188774593589,0.738034065800832,-0.29351518834147305
2018-08-03T19:00:00,1048.560,0.363326506686235,0.6630925539779126,-0.29976604729167755
2018-08-03T19:15:00,1048.762,0.310551581965683,0.5925843595754666,-0.2820327776097836
2018-08-03T19:30:00,1048.824,0.2702135921069839,0.5281102060817701,-0.25789661397478614
2018-08-03T19:45:00,1048.638,0.2215079446693835,0.4667897537992928,-0.24528180912990927
2018-08-03T20:00:00,1049.208,0.2234711649939527,0.41812603603822474,-0.19465487104427204
2018-08-03T20:15:00,1049.008,0.20750069636801527,0.3760009681041828,-0.16850027173616755
2018-08-03T20:30:00,1049.311,0.21533453257688961,0.34386768099872417,-0.12853314842183455
2018-08-03T20:45:00,1048.964,0.19304637280447423,0.31370341935987417,-0.12065704655539994
2018-08-02T19:00:00,1209.758,12.232900535489534,2.6975428425858063,9.535357692903728
2018-08-02T19:15:00,1209.500,21.542265739876257,6.466487422043896,15.075778317832361
2018-08-02T19:30:00,1209.329,28.606578642251634,10.894505666085443,17.71207297616619
2018-08-02T19:45:00,1209.265,33.834270652019086,15.482458663272173,18.351811988746913
2018-08-02T20:00:00,1208.751,37.52535794986352,19.891038520590442,17.634319429273077
2018-08-02T20:15:00,1208.310,39.97224006085753,23.90727882864386,16.06496123221367
2018-08-02T20:30:00,1207.781,41.40673841994203,27.407170746903496,13.999567673038534
2018-08-02T20:45:00,1208.138,42.09556194754782,30.34484898703236,11.750712960515461
2018-08-02T22:00:00,1209.103,42.23594937421808,32.723069064469506,9.512880309748574
2018-08-02T22:15:00,1209.365,41.89082455797757,34.55662016317112,7.334204394806449
2018-08-02T22:30:00,1209.376,41.14902339493119,35.87510080952313,5.273922585408059
2018-08-02T22:45:00,1209.312,40.09805571729294,36.719691791077096,3.3783639262158403
2018-08-02T23:00:00,1209.576,38.84042925393055,37.143839283647786,1.6965899702827656
2018-08-02T23:15:00,1208.994,37.371015618005,37.18927455051923,0.181741067485774
2018-08-02T23:30:00,1208.680,35.771715221055956,36.90576268462657,-1.1340474635706173
2018-08-02T23:45:00,1208.414,34.09188348771772,36.3429868452448,-2.2511033575270787
2018-08-03T00:00:00,1208.395,32.38615709814394,35.55162089582463,-3.1654637976806868
2018-08-03T00:15:00,1208.654,30.700110456987204,34.58131880805714,-3.8812083510699367
2018-08-03T00:30:00,1208.778,29.038380042736662,33.47273105499305,-4.434351012256386
2018-08-03T00:45:00,1209.446,27.455262729051583,32.26923738980476,-4.813974660753175
2018-08-03T01:00:00,1209.818,25.929565035464975,31.0013029189368,-5.071737883471826
2018-08-03T01:15:00,1209.767,24.43445261723332,29.687932858596106,-5.253480241362787
2018-08-03T01:30:00,1207.092,22.783407886454825,28.30702786416785,-5.523619977713025
2018-08-03T01:45:00,1207.434,21.25461062815748,26.896544416965774,-5.641933788808295
2018-08-03T02:00:00,1206.860,19.770429414254522,25.471321416423525,-5.700892002169002
2018-08-03T02:15:00,1208.044,18.469874603913013,24.07103205392142,-5.601157450008408
2018-08-03T02:30:00,1207.818,17.222577294988014,22.70134110213474,-5.478763807146727
2018-08-03T02:45:00,1208.226,16.07873579127704,21.3768200399632,-5.298084248686159
2018-08-03T03:00:00,1208.263,15.001279631332409,20.10171195823704,-5.100432326904631
2018-08-03T03:15:00,1208.038,13.968490329723409,18.875067632534314,-4.906577302810906
2018-08-03T03:30:00,1208.104,13.004264225123961,17.700906951052243,-4.696642725928282
2018-08-03T03:45:00,1207.820,12.078543477849962,16.576434256411787,-4.497890778561825
2018-08-03T04:00:00,1207.638,11.20116192618002,15.501379790365434,-4.300217864185413
2018-08-03T04:15:00,1207.324,10.36175760951005,14.473455354194357,-4.111697744684307
2018-08-03T04:30:00,1207.483,9.59713119242133,13.498190521839751,-3.9010593294184215
2018-08-03T04:45:00,1207.318,8.875600946070563,12.573672606685914,-3.6980716606153514
2018-08-03T05:00:00,1207.620,8.231097279234064,11.705157541195543,-3.4740602619614798
2018-08-03T05:15:00,1208.094,7.6673064267922655,10.897587318314887,-3.2302808915226215
2018-08-03T05:30:00,1207.811,7.1165436717585635,10.141378589003622,-3.024834917245059
2018-08-03T05:45:00,1207.910,6.610870339306075,9.435276939064114,-2.8244065997580385
2018-08-03T06:00:00,1206.506,6.033612390348253,8.754944029320942,-2.721331638972689
2018-08-03T06:15:00,1206.290,5.4956651885884185,8.103088261174438,-2.6074230725860197
2018-08-03T06:30:00,1206.308,5.012227967833269,7.484916202506204,-2.472688234672935
2018-08-03T06:45:00,1206.043,4.555862888376396,6.899105539680242,-2.3432426513038465
2018-08-03T07:00:00,1206.911,4.21089238715922,6.361462909176038,-2.1505705220168183
2018-08-03T07:15:00,1206.570,3.8667117912216327,5.862512685585157,-1.9958008943635246
2018-08-03T07:30:00,1206.290,3.5315992900143556,5.396330006470997,-1.8647307164566413
2018-08-03T07:45:00,1204.635,3.104261593927731,4.937916323962344,-1.8336547300346124
2018-08-03T08:00:00,1206.183,2.8494443874478748,4.52022193665945,-1.670777549211575
2018-08-03T08:15:00,1207.472,2.7137131094943925,4.1589201712264385,-1.445207061732046
2018-08-03T08:30:00,1207.250,2.559815119721634,3.8390991609254774,-1.2792840412038435
2018-08-03T08:45:00,1207.466,2.426214905165807,3.5565223097735434,-1.1303074046077364
2018-08-03T09:00:00,1207.841,2.322001818788067,3.3096182115764483,-0.9876163927883814
2018-08-03T09:15:00,1207.748,2.206966759162242,3.089087921093607,-0.8821211619313649
2018-08-03T09:30:00,1207.570,2.078342067490894,2.8869387503730644,-0.8085966828821705
2018-08-03T09:45:00,1207.558,1.9529295554052624,2.700136911379504,-0.7472073559742416
2018-08-03T10:00:00,1207.884,1.856803510279633,2.53147023115953,-0.6746667208798969
2018-08-03T10:15:00,1207.946,1.7649853678087766,2.378173258489379,-0.6131878906806025
2018-08-03T10:30:00,1208.402,1.7071372679031356,2.2439660603721303,-0.5368287924689947
2018-08-03T10:45:00,1208.912,1.6806989050885477,2.131312629315414,-0.4506137242268662
2018-08-03T11:00:00,1210.256,1.7418038796431574,2.0534108793809627,-0.31160699973780526
2018-08-03T11:15:00,1211.984,1.8998523722409573,2.0226991779529615,-0.12284680571200424
2018-08-03T11:30:00,1212.160,2.0159446603581728,2.0213482744340037,-0.005403614075830898
2018-08-03T11:45:00,1211.754,2.054092844461138,2.0278971884394306,0.026195656021707592
2018-08-03T12:00:00,1211.171,2.017253309712032,2.025768412693951,-0.008515102981918599
2018-08-03T12:15:00,1212.874,2.093319125781136,2.039278555311388,0.05404057046974797
2018-08-03T12:30:00,1215.352,2.315426033500671,2.0945080509492446,0.22091798255142647
2018-08-03T12:45:00,1214.362,2.389759046818199,2.1535582501230355,0.23620079669516336
2018-08-03T13:00:00,1215.467,2.5041935892625133,2.223685317950931,0.2805082713115823
2018-08-03T13:15:00,1215.644,2.579270570380004,2.294802368436746,0.28446820194325806
2018-08-03T13:30:00,1215.680,2.61198305286689,2.358238505322775,0.25374454754411513
2018-08-03T13:45:00,1216.088,2.6389184328775173,2.4143744908337235,0.2245439420437938
2018-08-03T14:00:00,1216.775,2.681933543040941,2.467886301275167,0.21404724176577394
2018-08-03T14:15:00,1218.800,2.837457421047702,2.5418005252296743,0.2956568958180279
2018-08-03T14:30:00,1219.324,2.967116674143881,2.626863755012516,0.34025291913136524
2018-08-03T14:45:00,1218.942,3.007031199306539,2.7028972438713206,0.30413395543521826
2018-08-03T15:00:00,1219.684,3.0602348937234183,2.7743647738417403,0.285870119881678
2018-08-03T15:15:00,1219.412,3.047238655904266,2.8289395502542454,0.21829910565002075
2018-08-03T15:30:00,1217.650,2.870588929039968,2.8372694260113898,0.033319503028578445
2018-08-03T15:45:00,1217.691,2.702478955841343,2.8103113319773803,-0.10783237613603713
2018-08-03T16:00:00,1217.831,2.550399601160734,2.758328985814051,-0.20792938465331678
2018-08-03T16:15:00,1216.919,2.333735213029968,2.6734102312572343,-0.33967501822726653
2018-08-03T16:30:00,1215.764,2.050503316715549,2.5488288483488972,-0.49832553163334836
2018-08-03T16:45:00,1215.857,1.811719075925339,2.4014068938641855,-0.5896878179388465
2018-08-03T17:00:00,1215.142,1.5499681270000565,2.2311191404913595,-0.681151013491303
2018-08-03T17:15:00,1214.892,1.3079793019785484,2.046491172788797,-0.7385118708102487
2018-08-03T17:30:00,1215.347,1.137125821158179,1.8646181024626736,-0.7274922813044946
2018-08-03T17:45:00,1214.816,0.9501746063749579,1.6817294032451304,-0.7315547968701726
2018-08-03T18:00:00,1215.078,0.81214474942999,1.5078124724821023,-0.6956677230521122
2018-08-03T18:15:00,1214.714,0.6671821459760849,1.3396864071808987,-0.6725042612048138
2018-08-03T18:30:00,1214.704,0.544949499868153,1.1807390257183497,-0.6357895258501967
2018-08-03T18:45:00,1214.730,0.4446633999923506,1.0335239005731498,-0.5888605005807992
2018-08-03T19:00:00,1213.876,0.29676099071502904,0.8861713186015256,-0.5894103278864966
2018-08-03T19:15:00,1213.758,0.16828416027533422,0.7425938869362874,-0.5743097266609531
2018-08-03T19:30:00,1213.594,0.05307605553889516,0.6046903206568089,-0.5516142651179138
2018-08-03T19:45:00,1213.610,-0.0369034224349889,0.4763715720384494,-0.5132749944734383
2018-08-03T20:00:00,1213.892,-0.08608462348956891,0.3638803329328457,-0.44996495642241463
2018-08-03T20:15:00,1213.549,-0.14950989080443833,0.26120228818538893,-0.41071217898982726
2018-08-03T20:30:00,1213.592,-0.1944710209590994,0.17006762635649125,-0.36453864731559066
2018-08-03T20:45:00,1213.379,-0.24360891055744105,0.08733231897370479,-0.33094122953114585
