Time,Input,MACD,Signal,Histogram
2018-07-24T18:00:00,1224.514,11.90630507985884,16.215291634934097,-4.308986555075258
2018-07-24T19:00:00,1225.310,11.067748048155636,15.185782917578404,-4.118034869422768
2018-07-24T20:00:00,1224.354,10.212220416437276,14.19107041735018,-3.978850000912903
2018-07-24T22:00:00,1224.970,9.470874336313727,13.247031201142889,-3.7761568648291615
2018-07-24T23:00:00,1225.304,8.80649364453302,12.358923689820916,-3.5524300452878954
2018-07-25T00:00:00,1225.962,8.234401272119612,11.534019206280655,-3.299617934161043
2018-07-25T01:00:00,1225.754,7.676356629998054,10.762486691024135,-3.086130061026081
2018-07-25T02:00:00,1225.066,7.099635018042591,10.029916356427826,-2.9302813383852353
2018-07-25T03:00:00,1224.170,6.499116756689773,9.323756436480215,-2.824639679790442
2018-07-25T04:00:00,1224.309,5.964269210188149,8.651858991221802,-2.687589781033653
2018-07-25T05:00:00,1226.456,5.637672298136522,8.049021652604747,-2.411349354468225
2018-07-25T06:00:00,1227.484,5.394561662682008,7.518129654620199,-2.1235679919381907
2018-07-25T07:00:00,1226.200,5.046427106850615,7.023789145066282,-1.9773620382156674
2018-07-25T08:00:00,1228.562,4.893084007376046,6.5976481175282355,-1.7045641101521891
2018-07-25T09:00:00,1231.129,4.909995800331444,6.260117654088877,-1.3501218537574333
2018-07-25T10:00:00,1230.570,4.826130244788828,5.973320172228868,-1.1471899274400394
2018-07-25T11:00:00,1232.278,4.8339969864896375,5.745455535081022,-0.9114585485913844
2018-07-25T12:00:00,1232.440,4.797949746053973,5.555954377275612,-0.7580046312216391
2018-07-25T13:00:00,1231.518,4.646480668618324,5.374059635544155,-0.7275789669258312
2018-07-25T14:00:00,1229.186,4.300215198962405,5.159290748227805,-0.8590755492654001
2018-07-25T15:00:00,1228.500,3.9281365524573175,4.9130599090737075,-0.98492335661639
2018-07-25T16:00:00,1229.152,3.6402981804274077,4.658507563344448,-1.01820938291704
2018-07-25T17:00:00,1232.331,3.6114569058890993,4.449097431853378,-0.8376405259642787
2018-07-25T18:00:00,1232.154,3.534876563591979,4.266253258201099,-0.7313766946091196
2018-07-25T19:00:00,1232.026,3.4252979081204558,4.09806218818497,-0.6727642800645146
2018-07-25T20:00:00,1232.298,3.3210070887898837,3.942651168305953,-0.6216440795160691
2018-07-25T22:00:00,1231.898,3.171647102342149,3.7884503551131923,-0.6168032527710432
2018-07-25T23:00:00,1233.114,3.109731783096322,3.6527066407098183,-0.5429748576134963
2018-07-26T00:00:00,1233.329,3.0421913807795136,3.5306035887237575,-0.4884122079442439
2018-07-26T01:00:00,1233.422,2.9618380864239953,3.416850488263805,-0.45501240183980984
2018-07-26T02:00:00,1232.088,2.7652896302647605,3.286538316663996,-0.5212486863992356
2018-07-26T03:00:00,1231.300,2.5205438982688975,3.133339432984976,-0.6127955347160787
2018-07-26T04:00:00,1231.654,2.3263064476318505,2.971932835914351,-0.6456263882825004
2018-07-26T05:00:00,1229.916,2.017066304532591,2.780959529637999,-0.763893225105408
2018-07-26T06:00:00,1229.873,1.7480092460948526,2.57436947292937,-0.8263602268345172
2018-07-26T07:00:00,1228.045,1.3796980298793642,2.3354351843193686,-0.9557371544400044
2018-07-26T08:00:00,1228.202,1.0863667332939713,2.085621494114289,-0.9992547608203179
2018-07-26T09:00:00,1228.469,0.8635383756040937,1.8412048704122501,-0.9776664948081564
2018-07-26T10:00:00,1228.457,0.6777247726449787,1.608508850858796,-0.9307840782138173
2018-07-26T11:00:00,1228.099,0.4971544236261707,1.386237965412271,-0.8890835417861003
2018-07-26T12:00:00,1226.874,0.25771299944426573,1.16053297221867,-0.9028199727744042
2018-07-26T13:00:00,1228.408,0.18160290843729854,0.9647469594623956,-0.7831440510250971
2018-07-26T14:00:00,1226.573,-0.01790668333683243,0.76821623090255,-0.7861229142393824
2018-07-26T15:00:00,1226.339,-0.19211964968144457,0.5761490547857511,-0.7682687044671956
2018-07-26T16:00:00,1226.987,-0.27833324841117246,0.4052525941463664,-0.6835858425575388
2018-07-26T17:00:00,1225.376,-0.46381244136773603,0.2314395870435459,-0.695252028411282
2018-07-26T18:00:00,1223.608,-0.7370275668645263,0.037746156261931424,-0.7747737231264578
2018-07-26T19:00:00,1222.913,-0.9956763991590378,-0.16893835482226244,-0.8267380443367753
2018-07-26T20:00:00,1222.946,-1.18536268406001,-0.37222322066981195,-0.813139463390198
2018-07-26T22:00:00,1223.457,-1.2828431953678319,-0.5543472156094159,-0.728495979758416
2018-07-26T23:00:00,1224.104,-1.2965302614356915,-0.702783824774671,-0.5937464366610204
2018-07-27T00:00:00,1223.494,-1.3384557516903897,-0.8299182101578148,-0.5085375415325749
