Time,Input,MACD,Signal,Histogram
2018-07-20T01:00:00,1047.668,-3.5695057152747722,-3.474628905171554,-0.09487681010321802
2018-07-20T05:00:00,1050.404,-3.3424692503972437,-3.448196974216692,0.10572772381944828
2018-07-20T09:00:00,1050.218,-3.140309050820406,-3.386619389537435,0.2463103387170289
2018-07-20T13:00:00,1050.120,-2.9533821170814463,-3.299971935046237,0.3465898179647908
2018-07-20T17:00:00,1050.744,-2.726385266611942,-3.185254601359378,0.45886933474743596
2018-07-22T21:00:00,1050.950,-2.501787158680827,-3.0485611128236676,0.5467739541428407
2018-07-23T01:00:00,1049.790,-2.3840517907849517,-2.9156592484159245,0.5316074576309728
2018-07-23T05:00:00,1049.404,-2.29361177513033,-2.7912497537588057,0.4976379786284757
2018-07-23T09:00:00,1046.688,-2.4004001803518804,-2.7130798390774205,0.31267965872554004
2018-07-23T13:00:00,1045.950,-2.512708061928379,-2.673005483647612,0.16029742171923322
2018-07-23T17:00:00,1047.596,-2.4492921681212465,-2.628262820542339,0.17897065242109234
2018-07-23T21:00:00,1046.277,-2.470801884723869,-2.596770633378645,0.1259687486547758
2018-07-24T01:00:00,1044.198,-2.615842378199659,-2.6005849823428475,-0.015257395856811407
2018-07-24T05:00:00,1047.412,-2.4594022394401236,-2.572348433762303,0.11294619432217923
2018-07-24T09:00:00,1047.880,-2.273632905146769,-2.512605328039196,0.23897242289242682
2018-07-24T13:00:00,1048.808,-2.032393395875715,-2.4165629416064998,0.38416954573078455
2018-07-24T17:00:00,1048.037,-1.877679406007701,-2.30878623448674,0.4311068284790389
2018-07-24T21:00:00,1048.902,-1.670036638156489,-2.1810363152206897,0.5109996770642007
2018-07-25T01:00:00,1048.384,-1.5268395997543394,-2.0501969721274196,0.5233573723730802
2018-07-25T05:00:00,1050.380,-1.2473739828133148,-1.8896323742645986,0.6422583914512838
2018-07-25T09:00:00,1053.408,-0.7865111841867929,-1.6690081362490374,0.8824969520622445
2018-07-25T13:00:00,1052.491,-0.48408455794447036,-1.432023420588124,0.9479388626436536
2018-07-25T17:00:00,1050.629,-0.38050567178470374,-1.22171987082744,0.8412141990427362
2018-07-25T21:00:00,1050.965,-0.2695860837341115,-1.0312931134087742,0.7617070296746626
2018-07-26T01:00:00,1049.896,-0.2595177141872682,-0.876938033564473,0.6174203193772048
2018-07-26T05:00:00,1048.510,-0.3526318843464651,-0.7720768037208714,0.4194449193744063
2018-07-26T09:00:00,1049.125,-0.37575079193516103,-0.6928116013637293,0.3170608094285683
2018-07-26T13:00:00,1052.002,-0.1739258366173999,-0.5890344484144634,0.4151086117970635
2018-07-26T17:00:00,1050.410,-0.1326842998369102,-0.49776441869895277,0.36508011886204256
2018-07-26T21:00:00,1050.940,-0.05901544317021035,-0.4100146235932043,0.35099918042299394
2018-07-27T01:00:00,1051.312,0.027470619119640105,-0.3225175750506354,0.3499881941702755
2018-07-27T05:00:00,1048.825,-0.0913637588698748,-0.2762868118144833,0.18492305294460848
2018-07-27T09:00:00,1051.102,-0.012994446276934468,-0.22362833870697352,0.21063389243003905
2018-07-27T13:00:00,1050.892,0.033019613269743786,-0.17229874831163006,0.20531836158137384
